date,Afghanistan,Albania,Algeria,Andorra,Angola,Antarctica,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Brunei,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,Colombia,Comoros,Congo,Costa Rica,Croatia,Cuba,Curacao,Cyprus,Czech Republic,Czechia,Denmark,Diamond Princess,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Faroe Islands,Fiji,Finland,France,French Guiana,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Ivory Coast,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,MS Zaandam,Macau,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Zealand,Nicaragua,Niger,Nigeria,North Macedonia,Norway,Oman,Others,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Reunion,Romania,Russia,Rwanda,Saint Barthelemy,Saint Kitts and Nevis,Saint Lucia,Saint Martin,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Korea,South Sudan,Spain,Sri Lanka,St. Martin,Sudan,Summer Olympics 2020,Suriname,Sweden,Switzerland,Syria,Taipei and environs,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Vatican City,Venezuela,Vietnam,Winter Olympics 2022,Yemen,Zambia,Zimbabwe
2021-08-20,152448.0,138132.0,190656.0,14988.0,45583.0,0.0,1447.0,5124963.0,236742.0,,43119.0,674077.0,384886.0,16962.0,271432.0,1453203.0,4628.0,466948.0,1163726.0,15415.0,10183.0,2580.0,485184.0,209073.0,146461.0,20535951.0,1333.0,440066.0,13695.0,10791.0,34645.0,88242.0,82454.0,1470870.0,,,11251.0,4985.0,,1632441.0,106711.0,4883932.0,4044.0,67297.0,440647.0,368887.0,564011.0,,112240.0,,1677204.0,337013.0,712.0,11690.0,953.0,347370.0,497895.0,285995.0,92686.0,9049.0,6618.0,138488.0,39530.0,293737.0,,43096.0,121515.0,6660365.0,,25667.0,9364.0,506040.0,3863495.0,112928.0,,554055.0,,196.0,,,433339.0,,28524.0,5416.0,24047.0,20689.0,27.0,326830.0,,810781.0,9980.0,32393286.0,3950304.0,4616516.0,1815497.0,333304.0,978212.0,4471225.0,53247.0,60488.0,1260415.0,,788088.0,797676.0,227077.0,2.0,125348.0,407878.0,173428.0,11753.0,140784.0,589597.0,14370.0,5518.0,293532.0,3330.0,292552.0,74985.0,9.0,,42838.0,59249.0,1513024.0,79754.0,14740.0,35653.0,4.0,,31390.0,7070.0,,3197108.0,1.0,263907.0,3121.0,190248.0,108742.0,799775.0,142013.0,368768.0,123242.0,744307.0,1947829.0,2993.0,10672.0,5761.0,185571.0,166741.0,147778.0,300914.0,,1119970.0,0.0,324542.0,451293.0,17832.0,457472.0,2140062.0,1807800.0,2886291.0,1014632.0,,230442.0,,1089817.0,6613107.0,82215.0,,773.0,6955.0,,2320.0,3.0,5255.0,2517.0,540244.0,71628.0,739561.0,19476.0,6347.0,66406.0,778177.0,262904.0,20.0,16535.0,2666964.0,234739.0,11243.0,4770453.0,381812.0,,37620.0,578.0,27210.0,1116584.0,752761.0,26719.0,,15906.0,16774.0,1367.0,1009710.0,13700.0,19128.0,0.0,42839.0,635455.0,6177690.0,97453.0,2364242.0,707236.0,6459589.0,37743053.0,383903.0,147322.0,4.0,,322757.0,323268.0,0.0,7454.0,203978.0,121902.0
2021-08-21,152497.0,138790.0,191171.0,14988.0,45817.0,0.0,1490.0,5130852.0,237249.0,,44026.0,675405.0,388437.0,16962.0,271534.0,1457194.0,4628.0,468415.0,1163726.0,15415.0,10183.0,2585.0,486394.0,209073.0,146461.0,20561273.0,1455.0,440911.0,13699.0,10791.0,34686.0,88735.0,82454.0,1472305.0,,,11251.0,4985.0,,1633153.0,106746.0,4886897.0,4044.0,67297.0,440647.0,369392.0,573751.0,,112551.0,,1677378.0,338039.0,712.0,11690.0,953.0,347637.0,498614.0,286168.0,92686.0,9049.0,6620.0,138706.0,40283.0,295019.0,,43294.0,122170.0,6683078.0,,25667.0,9364.0,510941.0,3870095.0,113957.0,,557239.0,,212.0,,,437919.0,,28647.0,5496.0,24224.0,20689.0,27.0,326830.0,,810781.0,10053.0,32424234.0,3967048.0,4640695.0,1819455.0,335429.0,985489.0,4478691.0,53456.0,61282.0,1286077.0,,788088.0,804711.0,228363.0,2.0,127627.0,408078.0,173676.0,12164.0,140944.0,590983.0,14371.0,5459.0,293532.0,3335.0,293342.0,74985.0,9.0,,42842.0,59399.0,1535286.0,79864.0,14749.0,35721.0,4.0,,31642.0,7443.0,,3217415.0,1.0,264283.0,3129.0,191899.0,109340.0,806288.0,142523.0,371512.0,123483.0,745731.0,1950315.0,3017.0,10672.0,5767.0,185571.0,167991.0,148055.0,300914.0,,1123812.0,0.0,325404.0,451984.0,17832.0,457612.0,2141235.0,1824051.0,2886513.0,1017308.0,,230632.0,,1090408.0,6633521.0,82630.0,,792.0,6955.0,,2320.0,3.0,5255.0,2524.0,541201.0,71772.0,741071.0,19530.0,6347.0,66443.0,778322.0,263303.0,20.0,16535.0,2680225.0,236366.0,11243.0,4770453.0,385696.0,,37620.0,578.0,27371.0,1116584.0,752761.0,26799.0,,15916.0,16823.0,1367.0,1030281.0,13981.0,19128.0,0.0,42962.0,638072.0,6197041.0,97453.0,2366560.0,708302.0,6491525.0,37835335.0,384026.0,148203.0,4.0,,324642.0,336707.0,0.0,7487.0,204337.0,122487.0
2021-08-22,152511.0,139324.0,191583.0,14988.0,45945.0,0.0,1490.0,5133831.0,237634.0,,44920.0,676526.0,391506.0,16962.0,271631.0,1461998.0,4640.0,469717.0,1163726.0,15415.0,10183.0,2585.0,486643.0,209073.0,146461.0,20575218.0,1769.0,441295.0,13713.0,10791.0,34738.0,89231.0,82454.0,1473496.0,,,11251.0,4985.0,,1633816.0,106772.0,4889537.0,4050.0,67407.0,440647.0,369765.0,583299.0,,112862.0,,1677512.0,338759.0,712.0,11696.0,1339.0,347835.0,498678.0,286352.0,92686.0,9049.0,6623.0,138807.0,40455.0,295804.0,,43597.0,122568.0,6700378.0,,25667.0,9439.0,514744.0,3876041.0,114584.0,,559186.0,,222.0,,,439253.0,,28802.0,5518.0,24336.0,20689.0,27.0,326830.0,,810781.0,10115.0,32449306.0,3979456.0,4677114.0,1825089.0,337117.0,990524.0,4484613.0,53645.0,61282.0,1308422.0,,789474.0,811052.0,229009.0,2.0,129309.0,408245.0,173920.0,12469.0,141045.0,592156.0,14371.0,5527.0,295254.0,3341.0,293767.0,74985.0,9.0,,42845.0,59471.0,1555093.0,79959.0,14757.0,35774.0,4.0,,31822.0,7814.0,,3225073.0,1.0,264432.0,3133.0,193679.0,109962.0,810949.0,142784.0,373685.0,123581.0,747433.0,1952877.0,3055.0,10672.0,5770.0,187023.0,168872.0,148608.0,301299.0,,1127584.0,1.0,326310.0,452598.0,17832.0,457725.0,2142153.0,1839635.0,2886698.0,1019420.0,,230837.0,,1090925.0,6653498.0,83023.0,,823.0,7111.0,,2320.0,3.0,5255.0,2524.0,541201.0,71927.0,742313.0,19586.0,6355.0,66478.0,778450.0,263547.0,20.0,16787.0,2690973.0,237782.0,11310.0,4770453.0,390000.0,,37620.0,578.0,27503.0,1116584.0,752761.0,26901.0,,15926.0,16868.0,1367.0,1049295.0,14216.0,19614.0,0.0,43033.0,640897.0,6215663.0,97453.0,2368150.0,709378.0,6523594.0,37879550.0,384094.0,149058.0,4.0,,324642.0,348059.0,0.0,7509.0,204549.0,122652.0
2021-08-23,152583.0,139721.0,192089.0,15002.0,46076.0,0.0,1540.0,5139966.0,237885.0,,45754.0,677603.0,394451.0,17386.0,271715.0,1467715.0,4652.0,470635.0,1168602.0,15556.0,12021.0,2585.0,487131.0,209909.0,150842.0,20590872.0,1873.0,443186.0,13715.0,10791.0,34773.0,89641.0,82454.0,1478327.0,,,11270.0,4987.0,,1634394.0,106812.0,4892235.0,4051.0,67502.0,445442.0,369838.0,592619.0,,113055.0,,1677619.0,339542.0,712.0,11698.0,1339.0,348026.0,498728.0,286541.0,92686.0,9049.0,6624.0,139126.0,40714.0,296731.0,,44188.0,123024.0,6708289.0,,25717.0,9470.0,517098.0,3881633.0,115102.0,,561812.0,,222.0,,,440007.0,,28802.0,5518.0,24336.0,20719.0,27.0,329691.0,,811121.0,10177.0,32474773.0,3989060.0,4715771.0,1832240.0,338707.0,999110.0,4488779.0,53730.0,62712.0,1325346.0,,790450.0,816721.0,229628.0,2.0,130376.0,408434.0,174148.0,12621.0,141118.0,592780.0,14382.0,5527.0,296879.0,3345.0,294086.0,75130.0,9.0,,42847.0,59624.0,1572765.0,80067.0,14763.0,35831.0,4.0,,32026.0,8098.0,,3231616.0,1.0,264746.0,3141.0,195245.0,110377.0,813945.0,143127.0,375871.0,123861.0,748981.0,1955363.0,3097.0,10672.0,5770.0,187588.0,169202.0,149732.0,301450.0,,1131659.0,1.0,327634.0,452986.0,17838.0,457838.0,2142153.0,1857646.0,2886805.0,1020546.0,,231126.0,,1091340.0,6672373.0,83519.0,,823.0,7232.0,,2320.0,3.0,5261.0,2524.0,541994.0,72015.0,744150.0,19609.0,6355.0,66576.0,778501.0,263664.0,20.0,16892.0,2698605.0,239287.0,11310.0,4794352.0,394355.0,,37639.0,690.0,27574.0,1116584.0,758984.0,27003.0,,15932.0,16914.0,1367.0,1066786.0,14403.0,19702.0,0.0,43145.0,642788.0,6234520.0,118777.0,2369339.0,710438.0,6555372.0,38087503.0,384181.0,149876.0,4.0,,326522.0,358456.0,0.0,7539.0,204651.0,123001.0
2021-08-24,152660.0,140521.0,192626.0,15003.0,46340.0,0.0,1540.0,5148085.0,238422.0,,46725.0,678605.0,398034.0,17545.0,271803.0,1472964.0,4694.0,471495.0,1170213.0,15683.0,12492.0,2591.0,487721.0,210442.0,150842.0,20622681.0,1873.0,445097.0,13725.0,10791.0,34825.0,90107.0,82454.0,1480803.0,,,11270.0,4987.0,,1634774.0,106839.0,4894702.0,4054.0,67502.0,447672.0,370308.0,602526.0,,113388.0,,1677829.0,340887.0,712.0,11701.0,1339.0,348249.0,499196.0,286735.0,92686.0,9096.0,6632.0,139500.0,41229.0,297997.0,,44490.0,123706.0,6734203.0,,25717.0,9470.0,523022.0,3898287.0,115525.0,,566812.0,,230.0,,,444924.0,,29022.0,5590.0,24506.0,20746.0,27.0,331372.0,,811203.0,10254.0,32512366.0,4008166.0,4756394.0,1839910.0,340278.0,1011223.0,4494857.0,53787.0,63464.0,1347015.0,,791466.0,823189.0,230794.0,2.0,132277.0,408600.0,174347.0,12957.0,141287.0,593929.0,14382.0,5527.0,298773.0,3360.0,294708.0,75216.0,9.0,,42847.0,59787.0,1593602.0,80218.0,14778.0,35866.0,4.0,,32220.0,8334.0,,3249878.0,1.0,265258.0,3156.0,196841.0,111038.0,821129.0,143655.0,378377.0,124032.0,751001.0,1958045.0,3160.0,11167.0,5778.0,188243.0,170412.0,150825.0,301570.0,,1135858.0,2.0,329204.0,453466.0,17838.0,457971.0,2143691.0,1869691.0,2887037.0,1022807.0,,231343.0,,1092122.0,6690633.0,84127.0,,883.0,7232.0,,2321.0,3.0,5279.0,2546.0,541994.0,72086.0,746366.0,19680.0,6357.0,66692.0,778664.0,264141.0,20.0,16892.0,2708951.0,241439.0,11314.0,4804424.0,398801.0,,37648.0,700.0,27776.0,1119358.0,761978.0,27115.0,,15938.0,16962.0,1367.0,1083951.0,14935.0,19963.0,0.0,43344.0,644072.0,6253711.0,118900.0,2370604.0,711428.0,6586148.0,38242002.0,384287.0,150683.0,4.0,,327450.0,369267.0,0.0,7580.0,204977.0,123320.0
2021-08-25,152722.0,141365.0,193171.0,15014.0,46539.0,0.0,1598.0,5155079.0,239056.0,,47840.0,680179.0,401828.0,17615.0,271933.0,1477930.0,4720.0,472852.0,1173108.0,15793.0,12492.0,2591.0,488403.0,211059.0,150842.0,20652660.0,2159.0,446698.0,13737.0,11381.0,34919.0,90535.0,82454.0,1484277.0,,,11270.0,4987.0,,1635173.0,106870.0,4897150.0,4055.0,67630.0,450291.0,370985.0,611163.0,,113743.0,,1678083.0,341879.0,712.0,11707.0,1339.0,348566.0,499631.0,286938.0,94060.0,9173.0,6635.0,139937.0,41680.0,300092.0,,44745.0,124315.0,6757909.0,,25762.0,9470.0,528043.0,3911562.0,115525.0,,570077.0,,266.0,,,450150.0,,29022.0,5634.0,24713.0,20746.0,27.0,331372.0,,811337.0,10341.0,32558530.0,4026837.0,4796377.0,1847697.0,342329.0,1017825.0,4502396.0,54038.0,63831.0,1371426.0,,792278.0,829924.0,232052.0,2.0,134818.0,408797.0,174576.0,13909.0,141536.0,595522.0,14388.0,5527.0,300455.0,3364.0,295373.0,75312.0,9.0,,42850.0,59954.0,1616244.0,80328.0,14795.0,35908.0,4.0,,32486.0,8667.0,,3271128.0,1.0,265817.0,3163.0,199274.0,111736.0,829137.0,144032.0,380879.0,124083.0,752863.0,1961041.0,3228.0,11167.0,5807.0,188880.0,171576.0,152119.0,301683.0,,1140411.0,2.0,330821.0,454330.0,17838.0,458116.0,2145051.0,1883088.0,2887270.0,1025869.0,,231559.0,,1092971.0,6709605.0,84631.0,,929.0,7536.0,,2321.0,3.0,5292.0,2555.0,541994.0,72215.0,748693.0,19770.0,6358.0,66812.0,778774.0,264649.0,20.0,17016.0,2722202.0,243317.0,11347.0,4815205.0,407768.0,,37662.0,716.0,27998.0,1120628.0,765190.0,27221.0,,15939.0,17007.0,1367.0,1102368.0,15296.0,20244.0,0.0,43538.0,647483.0,6273681.0,119037.0,2371895.0,712411.0,6621763.0,38420972.0,384392.0,151517.0,4.0,,328550.0,381363.0,0.0,7625.0,205107.0,123711.0
2021-08-26,152822.0,142253.0,193674.0,15016.0,46726.0,0.0,1598.0,5161926.0,239739.0,,48816.0,681617.0,405542.0,17717.0,272042.0,1482628.0,4741.0,474403.0,1175575.0,15893.0,12492.0,2591.0,488933.0,211689.0,153793.0,20683583.0,2159.0,448431.0,13749.0,11599.0,34992.0,90958.0,83425.0,1487839.0,,,11270.0,4989.0,,1635958.0,106905.0,4899085.0,4055.0,67759.0,452997.0,371623.0,619672.0,,114000.0,,1678331.0,342866.0,712.0,11712.0,1339.0,348915.0,500084.0,287159.0,94060.0,9173.0,6636.0,140341.0,42157.0,301713.0,,45168.0,125014.0,6777592.0,,25762.0,9533.0,532171.0,3923250.0,116441.0,,573605.0,,295.0,,,455263.0,,29209.0,5676.0,24864.0,20833.0,27.0,333890.0,,811517.0,10443.0,32603188.0,4043736.0,4833135.0,1855781.0,344195.0,1028271.0,4509611.0,54299.0,64294.0,1396464.0,,793182.0,836736.0,232869.0,2.0,137052.0,409009.0,174813.0,14104.0,141686.0,596854.0,14395.0,5538.0,302177.0,3370.0,296096.0,75442.0,9.0,,42854.0,60090.0,1640843.0,80436.0,14803.0,35950.0,4.0,,32721.0,8667.0,,3291761.0,1.0,266314.0,3170.0,201741.0,112500.0,836494.0,144468.0,383514.0,124275.0,754915.0,1963833.0,3298.0,11167.0,5820.0,189715.0,172657.0,153534.0,301784.0,,1144341.0,2.0,332609.0,454878.0,17838.0,458207.0,2146169.0,1899200.0,2887485.0,1028421.0,,231792.0,,1093924.0,6728699.0,85201.0,,955.0,7713.0,,2321.0,3.0,5305.0,2570.0,541994.0,72315.0,751147.0,19806.0,6363.0,66928.0,778983.0,265159.0,20.0,17016.0,2734973.0,245158.0,11365.0,4822320.0,412370.0,,37698.0,731.0,28228.0,1122139.0,768001.0,27325.0,,15947.0,17053.0,1367.0,1120869.0,15603.0,20517.0,0.0,43750.0,651035.0,6293297.0,119141.0,2374012.0,713402.0,6659880.0,38604810.0,384458.0,152363.0,4.0,,329736.0,392938.0,0.0,7676.0,205315.0,123986.0
2021-08-27,152960.0,143174.0,194186.0,15025.0,46929.0,0.0,1598.0,5167733.0,240261.0,,49935.0,683219.0,409745.0,17940.0,272148.0,1486153.0,4789.0,476265.0,1177909.0,16012.0,13366.0,2592.0,488933.0,212306.0,153793.0,20711339.0,2380.0,450144.0,13754.0,11818.0,35079.0,91369.0,83425.0,1491594.0,,,11270.0,4989.0,,1636627.0,106943.0,4901163.0,4055.0,68041.0,455784.0,372219.0,627311.0,,114254.0,,1678544.0,343802.0,712.0,11721.0,1339.0,349253.0,500444.0,287393.0,94060.0,9173.0,6639.0,140692.0,42483.0,303171.0,,45373.0,125624.0,6778049.0,,25762.0,9533.0,536202.0,3925190.0,117040.0,,576672.0,,317.0,,,460017.0,,29209.0,5702.0,24967.0,20833.0,27.0,333890.0,,811706.0,10514.0,32649947.0,4056354.0,4869414.0,1862983.0,346070.0,1034623.0,4517434.0,54566.0,64899.0,1420783.0,,793182.0,843291.0,233801.0,2.0,139150.0,409177.0,175009.0,14351.0,141867.0,597978.0,14395.0,5538.0,303790.0,3372.0,296738.0,75517.0,9.0,,42857.0,60221.0,1662913.0,80539.0,14814.0,35990.0,4.0,,32967.0,8667.0,,3311317.0,1.0,266591.0,3178.0,204230.0,113171.0,843357.0,145199.0,386202.0,124403.0,756492.0,1966742.0,3381.0,11167.0,5833.0,190333.0,173689.0,155086.0,301784.0,,1148572.0,2.0,334472.0,455527.0,17838.0,458299.0,2147285.0,1916461.0,2887739.0,1030791.0,,232004.0,,1094870.0,6747681.0,85723.0,,995.0,7713.0,,2326.0,3.0,5314.0,2579.0,543318.0,72533.0,753581.0,19863.0,6363.0,66928.0,779136.0,265703.0,20.0,17016.0,2747018.0,246951.0,11365.0,4831809.0,416961.0,,37699.0,744.0,28462.0,1123413.0,770765.0,27436.0,,15954.0,17096.0,1367.0,1139571.0,15960.0,20698.0,0.0,43999.0,654798.0,6311637.0,119327.0,2376571.0,714396.0,6697720.0,38843409.0,384531.0,153204.0,4.0,,329736.0,410366.0,0.0,7711.0,205704.0,124236.0
2021-08-28,153007.0,144079.0,194671.0,15025.0,47079.0,0.0,1638.0,5171458.0,240953.0,,51256.0,684541.0,413986.0,17940.0,272246.0,1489589.0,4881.0,477901.0,1177909.0,16012.0,13366.0,2594.0,489802.0,212306.0,153793.0,20734286.0,2380.0,451148.0,13759.0,11994.0,35147.0,91770.0,83425.0,1493265.0,,,11270.0,4990.0,,1637234.0,106982.0,4903304.0,4062.0,68041.0,455784.0,372814.0,634161.0,,114578.0,,1678731.0,344679.0,712.0,11728.0,1638.0,349620.0,501049.0,287644.0,94060.0,9173.0,6639.0,141014.0,42719.0,305077.0,,45631.0,126328.0,6813680.0,,25819.0,9533.0,540449.0,3933585.0,117636.0,,579734.0,,317.0,,,463753.0,,29209.0,5745.0,24967.0,20833.0,27.0,335398.0,,811706.0,10605.0,32695030.0,4066404.0,4895448.0,1868352.0,348067.0,1045800.0,4524292.0,54856.0,65734.0,1443642.0,,794350.0,849557.0,234589.0,2.0,141041.0,409363.0,175224.0,14466.0,142123.0,599298.0,14395.0,5538.0,303790.0,3376.0,297334.0,75517.0,9.0,,42862.0,60313.0,1685510.0,80678.0,14846.0,36039.0,4.0,,33158.0,9864.0,,3328863.0,1.0,266784.0,3183.0,206652.0,113808.0,849532.0,145724.0,389134.0,124618.0,758008.0,1969330.0,3465.0,11167.0,5833.0,190983.0,174667.0,156133.0,301784.0,,1152481.0,2.0,335709.0,456203.0,17838.0,458361.0,2147285.0,1935700.0,2888028.0,1033165.0,,232187.0,,1095885.0,6766667.0,86242.0,,1024.0,8050.0,,2331.0,3.0,5314.0,2590.0,543318.0,72618.0,755895.0,19910.0,6363.0,67171.0,779324.0,266241.0,20.0,17210.0,2757191.0,248568.0,11403.0,4831809.0,421557.0,,37699.0,766.0,28684.0,1123413.0,770765.0,27539.0,,15960.0,17138.0,1367.0,1157555.0,16236.0,20698.0,0.0,44296.0,658322.0,6329549.0,119544.0,2379159.0,715394.0,6729909.0,38922486.0,384622.0,154033.0,4.0,,332172.0,422469.0,0.0,7751.0,205893.0,124367.0
2021-08-29,153033.0,144847.0,195162.0,15025.0,47168.0,0.0,1651.0,5173531.0,241336.0,,52611.0,685956.0,417996.0,17940.0,272341.0,1493537.0,4931.0,479306.0,1177909.0,16012.0,13366.0,2594.0,490056.0,212306.0,153793.0,20745549.0,2462.0,451599.0,13762.0,11994.0,35227.0,92208.0,83425.0,1494699.0,,,11270.0,4991.0,,1637829.0,107012.0,4905258.0,4062.0,68041.0,455784.0,373191.0,640438.0,,114791.0,,1678862.0,345421.0,712.0,11741.0,1638.0,349859.0,501140.0,287899.0,94060.0,9326.0,6640.0,141344.0,42828.0,306117.0,,46027.0,126767.0,6827310.0,,25819.0,9626.0,543118.0,3940212.0,117636.0,,581315.0,,357.0,,,465059.0,,29209.0,5766.0,25323.0,20833.0,27.0,335398.0,,811706.0,10658.0,32737939.0,4073831.0,4926964.0,1874435.0,349773.0,1051609.0,4530246.0,55108.0,66663.0,1462979.0,,795161.0,854842.0,234952.0,2.0,142671.0,409552.0,175437.0,14641.0,142319.0,600451.0,14395.0,5538.0,305793.0,3379.0,297777.0,75517.0,9.0,,42862.0,60345.0,1706089.0,80791.0,14857.0,36089.0,4.0,,33309.0,10196.0,,3335700.0,1.0,266988.0,3183.0,209066.0,114364.0,853373.0,145863.0,392300.0,124716.0,759222.0,1971713.0,3520.0,11167.0,5839.0,191345.0,175330.0,157040.0,302132.0,,1156281.0,2.0,337405.0,456666.0,17838.0,458404.0,2147285.0,1954023.0,2888231.0,1034947.0,,232366.0,,1096753.0,6785465.0,86613.0,,1053.0,8111.0,,2331.0,3.0,5314.0,2590.0,543318.0,72709.0,757617.0,19910.0,6363.0,67171.0,779460.0,266514.0,20.0,17302.0,2764931.0,250051.0,11403.0,4831809.0,426169.0,,37699.0,777.0,28840.0,1123413.0,770765.0,27654.0,,15983.0,17178.0,1367.0,1174091.0,16402.0,21181.0,0.0,44481.0,660587.0,6346881.0,119732.0,2381553.0,716381.0,6762927.0,38974525.0,384692.0,154844.0,4.0,,333125.0,435265.0,0.0,7784.0,206051.0,124437.0
2021-08-30,153148.0,145333.0,195574.0,15032.0,47331.0,0.0,1713.0,5178889.0,241611.0,,53868.0,687076.0,421103.0,18139.0,272453.0,1497261.0,4931.0,480364.0,1182810.0,16220.0,13366.0,2595.0,490467.0,213379.0,156927.0,20758350.0,2641.0,453689.0,13768.0,11994.0,35283.0,92616.0,83425.0,1501141.0,,,11270.0,4991.0,,1638330.0,107052.0,4907264.0,4065.0,68451.0,461145.0,373330.0,646513.0,,114999.0,,1678944.0,346183.0,712.0,11747.0,1638.0,350017.0,501201.0,288162.0,94060.0,9326.0,6642.0,141599.0,43054.0,306810.0,,46211.0,127231.0,6834998.0,,25819.0,9698.0,545033.0,3947035.0,118266.0,,583658.0,,357.0,,,465799.0,,29400.0,5766.0,25403.0,20850.0,27.0,338757.0,,812227.0,10705.0,32768880.0,4079267.0,4960744.0,1881213.0,351065.0,1061488.0,4534499.0,55518.0,67402.0,1476653.0,,796259.0,859203.0,235298.0,2.0,143603.0,409736.0,175589.0,14816.0,142400.0,601226.0,14395.0,5594.0,307471.0,3385.0,298165.0,75672.0,9.0,,42862.0,60386.0,1725357.0,80960.0,14873.0,36123.0,4.0,,33432.0,10196.0,,3341264.0,1.0,267204.0,3188.0,211275.0,114787.0,856049.0,146053.0,395883.0,124900.0,761124.0,1973984.0,3520.0,11167.0,5843.0,191805.0,175624.0,158389.0,302239.0,,1160119.0,2.0,339816.0,457037.0,17838.0,458455.0,2149591.0,1976202.0,2888385.0,1036019.0,,232571.0,,1097452.0,6803323.0,87131.0,,1053.0,8155.0,,2336.0,3.0,5321.0,2593.0,543318.0,72753.0,759952.0,19992.0,6367.0,67459.0,779540.0,266657.0,20.0,17399.0,2770575.0,251421.0,11427.0,4847298.0,436081.0,,37708.0,777.0,28967.0,1123413.0,776962.0,27779.0,,15991.0,17217.0,1367.0,1190063.0,16515.0,21261.0,0.0,44606.0,662752.0,6366438.0,119825.0,2382769.0,717374.0,6789249.0,39203351.0,384778.0,155639.0,4.0,,334343.0,449489.0,0.0,7829.0,206145.0,124581.0
2021-08-31,153220.0,146387.0,196080.0,15033.0,47544.0,0.0,1715.0,5185620.0,242135.0,,55093.0,688305.0,424891.0,18139.0,272540.0,1500618.0,5032.0,481532.0,1184664.0,16353.0,13366.0,2596.0,490879.0,213853.0,156927.0,20785196.0,2712.0,455742.0,13777.0,11994.0,35354.0,93055.0,83425.0,1504290.0,,,11296.0,4992.0,,1638675.0,107073.0,4909086.0,4068.0,68451.0,463726.0,373998.0,652855.0,,115310.0,,1679189.0,347028.0,712.0,11750.0,1638.0,350173.0,501743.0,288441.0,94060.0,9477.0,6642.0,141956.0,43371.0,308134.0,,46716.0,127975.0,6835022.0,,25888.0,9698.0,549811.0,3965681.0,119436.0,,587964.0,,461.0,,,470277.0,,29501.0,5799.0,25548.0,20896.0,27.0,338757.0,,812337.0,10789.0,32810845.0,4089801.0,4992063.0,1888150.0,352447.0,1066352.0,4539991.0,55669.0,68131.0,1494372.0,,797126.0,863581.0,235863.0,2.0,144986.0,409860.0,175734.0,15015.0,142637.0,602266.0,14395.0,5594.0,308972.0,3391.0,298825.0,75760.0,9.0,,42869.0,60494.0,1746254.0,81112.0,14889.0,36171.0,4.0,,33580.0,10676.0,,3352410.0,1.0,267526.0,3201.0,214015.0,115385.0,860948.0,146316.0,399282.0,125046.0,762647.0,1976440.0,3570.0,11735.0,5849.0,192431.0,176494.0,160174.0,302300.0,,1163688.0,2.0,342282.0,457487.0,17838.0,458528.0,2149591.0,1989857.0,2888670.0,1037927.0,,232744.0,,1098765.0,6820697.0,87627.0,,1091.0,8219.0,,2336.0,3.0,5331.0,2608.0,543318.0,72805.0,762933.0,20038.0,6367.0,67620.0,779767.0,267198.0,20.0,17466.0,2777659.0,253445.0,11436.0,4855065.0,440302.0,,37709.0,804.0,29293.0,1126813.0,779666.0,27915.0,,15995.0,17252.0,1367.0,1204729.0,16682.0,21261.0,0.0,44847.0,664034.0,6388331.0,119915.0,2384564.0,718370.0,6821318.0,39383351.0,384934.0,156394.0,4.0,,334343.0,462096.0,0.0,7869.0,206327.0,124773.0
